자치구,대여소명,기준년월,대여건수,반납건수
종로구,453. 종로오가 지하쇼핑센터 14번출구,202507,1120,1108
종로구,454. 종로2가 버스정류장 (종각방향),202507,1324,1323
종로구,455. 종로6가역 버스정류장(동대문 방향),202507,1257,1322
종로구,456. 숭인2동 주민센터 입구,202507,1540,1681
종로구,345. 서울보증보험본사 앞,202507,1436,1657
종로구,457. 종로꽃시장 입구 옆,202507,1057,1134
종로구,458. 광화문역 5번출구,202507,2604,2378
용산구,845. 용산 선인상가,202507,629,699
성동구,3530. 왕십리자이아파트 후문(삼거리),202507,312,223
성동구,3531. 논골사거리(금호도서관 입구),202507,221,44
성동구,3532. 왕십리KCC스위첸아파트,202507,253,170
종로구,461. 서울경찰청,202507,1050,993
중구,346. 맥스타일 앞,202507,966,942
강동구,1060. 천일초교 사거리,202507,894,867
강동구,1061. 천호초교 입구 사거리(일주빌딩),202507,1120,1111
강동구,1058. 고덕숲 아이파크 1,202507,336,277
동대문구,661. 경희대학교 청운관,202507,772,729
강동구,1059. 래미안 강동팰리스(102동),202507,1996,1374
송파구,2604. 풍납토성 서성벽터A,202507,1650,1822
동대문구,656. 영휘원 교차로,202507,1044,1118
동대문구,657. 동대문롯데캐슬아파트 앞,202507,1803,1884
중구,347. 동대문역사문화공원역 9번출구 앞,202507,729,685
동대문구,660. 동의보감타워,202507,2156,2265
성북구,1370. 복자사랑 피정의 집,202507,161,103
성북구,1372. KEB은행 고대점,202507,797,542
성북구,1373. 성북구보건소 건너편,202507,788,775
도봉구,1741. 제일강산수산입구,202507,1170,1014
노원구,1688. 마들역 7번출구,202507,2545,2546
노원구,1689. 마들역 3번출구,202507,1807,1825
노원구,1690. 도봉운전면허시험장 버스정류장 옆,202507,926,931
노원구,1691. 노원정보도서관,202507,1827,1822
강서구,1184. 마곡13단지,202507,4004,4168
강서구,1185. 등촌9단지,202507,1998,1870
강서구,1186. 송정중학교,202507,1074,1212
금천구,"1858. 500번,507번 버스 종점 앞",202507,201,294
영등포구,283. 아크로타워 스퀘어(영등포시장),202507,3026,2896
종로구,349. 어린이도서관,202507,786,763
영등포구,284. 센트럴 푸르지오 시티 앞,202507,2461,2088
영등포구,285. 콤텍시스템 앞,202507,734,923
영등포구,286. 우성아파트 교차로,202507,1051,1184
영등포구,287. 영등포전화국사거리 (서강어린이공원),202507,2381,2382
서초구,2508. 양재이스타빌 앞,202507,93,134
서초구,2509. 심산기념문화센터,202507,779,724
송파구,2605. 복정역 1번 출구 앞,202507,1442,1478
송파구,2606. 위례동주민센터,202507,1730,1848
광진구,3533. 건대입구역 사거리(롯데백화점),202507,5811,6256
광진구,3534. 건대입구역 5번출구 뒤,202507,5236,5385
광진구,3536. 중앙농협(자양동),202507,2890,2942
광진구,3537. 아차산 휴먼시아 아파트 옆,202507,498,225
강북구,1546. 송천동우체국,202507,341,565
동작구,2069. 숭실대 입구역3번 출구 앞,202507,575,400
중구,433. 을지로입구역 2번출구,202507,2045,1818
중구,434. 신당 래미안 버스정류장,202507,627,28
종로구,351. 청운초교 앞 삼거리,202507,688,549
중구,435. SK 남산빌딩,202507,337,263
동대문구,663. 외대앞역 3번출구,202507,1816,1818
노원구,1692. 온곡초교 교차로,202507,1775,1271
은평구,971. 역촌 센트레빌 아파트,202507,684,141
마포구,436. 이대역 5번출구,202507,534,182
강서구,1187. 강서수산물도매시장,202507,999,1150
영등포구,288. 쌍용예가(구청별관),202507,1588,1582
강남구,2409. 역삼동 디오슈페리움 (우성아파트 사거리),202507,940,1015
종로구,352. 중앙고입구 삼거리,202507,301,131
강남구,2410. 포스코피앤에스타워 (역삼역 3번출구 부근),202507,1026,681
송파구,2608. 송파구청,202507,6491,6587
송파구,2609. 보성중고등학교 후문 앞,202507,280,252
송파구,2611. 송파지역자활센터 뒤,202507,2936,3023
송파구,2612. 광평교사거리 인근,202507,48,49
강동구,3539. 서원마을,202507,143,152
강동구,1084. 윤선생빌딩(JYP사옥),202507,3899,4540
강서구,1193. 마곡센트럴타워 1차,202507,2891,2981
강서구,"1191. 마곡역 버스정류장(마곡나루역1번출구, 웰튼병원 방면)",202507,3380,3324
종로구,353. 재동초교 앞 삼거리,202507,850,801
마포구,437. 대흥역 1번출구,202507,912,995
마포구,438. 성산2-1 공영주차장,202507,1327,1176
강서구,1199. 우장산역 3번출구,202507,1899,1478
강서구,1200. 개화광역환승센터,202507,384,332
구로구,1998. 고척교 교차로,202507,507,374
영등포구,289. 대림3동사거리,202507,1482,1496
영등포구,290. 새말소공원,202507,3113,2993
영등포구,291. 문래동 하이테크 시티,202507,2353,2357
서대문구,117. 홍은사거리,202507,2481,2494
종로구,354. 포르투갈 대사관 앞,202507,1333,770
영등포구,292. 영일 어린이공원,202507,1511,1491
영등포구,293. 충북 미래관,202507,2624,2368
관악구,2184. 구암초등학교 버스정류장,202507,227,65
강남구,2411. 세곡동 성당,202507,920,1006
송파구,2613. 잠실나들목,202507,1679,1717
송파구,2614. 가락고등학교 앞,202507,500,469
송파구,2615. 테라타워2,202507,3000,2952
강서구,1188. 롯데중앙연구소,202507,373,396
강서구,1190. 마곡역 교차로(2번출구),202507,3606,3590
종로구,355. 서울사대부설초등학교 앞,202507,1307,1376
강서구,1192. 마곡수명산파크 209동 건너편,202507,3294,2547
강서구,1195. 코오롱One&Only타워,202507,2167,2346
강서구,1196. 서울식물원(문화센터) 건너편,202507,686,627
강서구,1197. 엠펠리체 호텔 건너편,202507,2433,2431
강서구,1198. LG 사이언스파크,202507,2579,2564
송파구,2616. 거여동 사거리,202507,461,446
송파구,2617. 가락삼환아파트 앞,202507,474,428
강서구,2701. 마곡나루역 5번출구 뒤편,202507,10021,9994
송파구,2621. 한성백제역 2번 출구,202507,2737,2747
종로구,356. KT혜화지사 앞,202507,1366,1362
송파구,2622. 올림픽공원역 3번출구,202507,5915,5881
용산구,846. 용산중학교,202507,1114,965
광진구,3542. 래미안 구의파크 스위트,202507,2548,2543
성북구,1375. 생명의 전화 종합복지관 앞 교차로,202507,1234,1275
강북구,1547. 꿈의숲 롯데캐슬,202507,404,234
강북구,1548. 북서울 꿈의숲 서문,202507,531,197
도봉구,1742. 북한산 코오롱 하늘채,202507,1756,1784
강서구,2702. 마곡 엠밸리2단지,202507,2134,2138
송파구,2618. 삼전역 1번출구,202507,2058,2215
송파구,2619. 석촌고분역 4번출구,202507,2033,2167
종로구,358. 성균관대입구 사거리 A,202507,705,717
송파구,2620. 송파나루역 4번 출구옆,202507,5096,5201
양천구,765. 오목교역 3번출구,202507,5608,5959
구로구,1999. 수궁동 성당 주변,202507,454,484
구로구,2000. 신도림4차 e편한세상 아파트 1109동 앞,202507,1873,1756
금천구,1859. 대륭테크노타운 18차,202507,536,550
서초구,2510. JW타워,202507,444,246
양천구,766. 신목동역 3번출구,202507,1264,1269
서초구,2511. 이수역 6번출구 앞,202507,1047,1051
종로구,359. 원남동사거리,202507,1172,1296
노원구,1693. 원자력 병원,202507,562,292
동작구,2071. 대림아파트 후문 상가 옆,202507,593,97
성북구,1376. 한국과학기술연구원 중문,202507,199,168
성북구,1377. 한국과학기술연구원 북문,202507,320,286
종로구,361. 동묘앞역 1번출구 뒤,202507,3171,3358
구로구,2801. 대륭포스트타워1차,202507,1964,2038
마포구,440. 하늘공원 입구,202507,632,557
종로구,464. 삼청동 골목,202507,841,742
관악구,2185. 대학동 고시촌,202507,1146,1135
동대문구,664. 서울시립대 건설공학관,202507,390,300
종로구,465. 삼청공원 앞,202507,220,95
종로구,362. 청계8가사거리 A,202507,2223,2311
광진구,3543. 세종대학교(학술정보원),202507,664,690
중구,441.염천교사거리,202507,1037,1074
강동구,1063.강동롯데캐슬퍼스트 아파트(관리동),202507,515,502
강동구,1064.중앙보훈병원역 1번출구,202507,603,426
강동구,1065.보훈병원 후문옆(더 원커피),202507,751,661
강동구,1066.생태공원앞 교차로(조명탑),202507,121,78
강동구,1067.한영중고앞사거리,202507,520,492
강동구,1068.명일파출소,202507,825,774
중구,442.서울역 서부,202507,355,369
중구,443.호암아트홀,202507,199,251
종로구,363. 신설동역 11번출구 뒤,202507,1825,2068
중구,445.대한상공회의소,202507,956,876
중구,466.롯데호텔,202507,416,334
중구,467.한국은행,202507,431,484
중구,468.웨스틴 조선호텔,202507,595,556
중구,469.회현역 1번출구,202507,359,345
중구,470.회현역 7번출구,202507,294,261
중구,471.회현사거리 남측,202507,493,478
중구,472.삼일교(시그니쳐 타워),202507,1234,1202
중구,473.을지로4가역 9번출구,202507,2033,1944
종로구,364. 창신역 1번출구 앞,202507,554,428
중구,474.동대문역사문화공원역 1번출구 뒤편,202507,2208,1850
중구,475.DDP 패션몰,202507,1649,1490
중구,476.광희문,202507,840,819
중구,477.앰배서더 호텔 주변,202507,590,168
중구,479.동대입구역 3번 출구,202507,331,326
중구,480.약수역 6번 출구,202507,408,407
중구,483.남산타운아파트 버스정류장,202507,185,116
중구,485.서울역5번출구,202507,845,954
송파구,2641.송파역 4번출구,202507,3054,3044
송파구,2642.마천동 성내천 쉼터,202507,827,827
송파구,2643.풍납중학교 측면,202507,486,341
송파구,2644. 성내5교,202507,1334,1457
송파구,2645.잠실나들목2(엘스아파트136동),202507,1930,1916
종로구,3401.창신두산아파트,202507,238,239
종로구,3402.이화공영주차장,202507,469,439
마포구,113. 홍대입구역 2번출구 앞,202507,5156,6224
종로구,367. 독립문역 3-1번출구 ,202507,1309,897
종로구,3404.서울특별시 중부교육지원청,202507,141,146
종로구,3405.파크팰리스,202507,1048,997
종로구,3407.안국동사거리(신),202507,1661,1527
종로구,3408.종로타워빌딩,202507,1403,1353
종로구,3410.종로3가역 8번출구,202507,3096,3110
종로구,3411.종묘,202507,1095,1067
종로구,3412.세운상가,202507,754,765
종로구,368. SK 서린빌딩 앞,202507,1732,1845
종로구,3413.종로플레이스,202507,2941,3214
종로구,3414.종로5가역 4번출구,202507,1253,1291
종로구,3415.동대문역6번출구,202507,1554,1738
종로구,3416.동묘앞역 6번출구,202507,1929,2049
종로구,3417.창신3동주민센터,202507,990,1005
종로구,3418.창신역2번 출구,202507,146,100
종로구,3419.국립어린이과학관,202507,411,365
종로구,3420. 성균관대입구 사거리 B,202507,971,1001
종로구,3421.혜화역 1번출구,202507,1891,1962
종로구,3422.성균관대 정문,202507,1550,1382
종로구,3425.광화문 풍림스페이스본 1단지앞,202507,1042,608
종로구,3426.독립문역 2번출구 뒤,202507,331,215
종로구,3427.인왕산 아이파크 정문,202507,295,178
종로구,3428.서울미술관,202507,141,71
종로구,3429.HW컨벤션센터 앞,202507,149,36
종로구,3430.구기치안센터 앞,202507,141,32
종로구,3431.로제우스 레포츠센터,202507,168,74
종로구,3432.종로2가 사거리,202507,1447,1162
종로구,348. 독립문역 사거리,202507,1078,846
강동구,1070.(시립)고덕평생학습관,202507,1109,841
강동구,1072.고덕역 5번출구,202507,2053,1608
강동구,1073. SSTS 몰 앞,202507,844,907
강동구,1074.대명초교입구 사거리,202507,1277,1245
강동구,1075.천동초교 삼거리,202507,2150,2203
강동구,1076. 천동초교입구사거리 버스정류장(십자성마을 방면),202507,2050,2279
강동구,1077.강동역 1번출구 앞,202507,2843,2575
강동구,1078.둔촌사거리,202507,3895,3983
강동구,1079.강일동입구교차로,202507,1132,1112
강동구,1080.천호지하주차장 5번 출입구,202507,1391,1341
강동구,1081.트레빌빌딩,202507,1817,1498
강동구,1083.광문고교사거리(아이파크),202507,639,642
강동구,1085.래미안 솔베뉴(고덕로),202507,974,608
강동구,1086.래미안 솔베뉴(구천면로),202507,496,478
강동구,1088.풍납사거리(강동),202507,1544,1566
강동구,1089.고덕 래미안힐스테이트(201동),202507,636,259
중구,370. 시청역(2호선) 9번출구 뒤,202507,2200,1937
강동구,1090.상일동역 2번출구 앞,202507,2070,2088
송파구,2623.석촌동 주민센터,202507,3533,3339
송파구,2625.가락종합 사회복지관,202507,263,249
송파구,"2626.경찰병원역 1,2번 출구 사이",202507,532,533
송파구,2627.문정시영아파트 5동 앞 공원,202507,1630,666
송파구,2628.문정역 1번출구,202507,3880,4092
송파구,2630.서울방이동 고분군,202507,2046,2021
송파구,2631.배명고등학교,202507,708,808
송파구,2632.석촌고분역 2번 출구,202507,2778,2891
중구,371. 동대입구역 6번출구 뒤,202507,444,438
송파구,2633.송파학사 옆,202507,837,738
송파구,2634.위례포레샤인아파트 정류장,202507,593,741
송파구,2635.잠실새내역 1번출구,202507,2511,2380
송파구,2637. 아시아지하보도 14번 출구,202507,2982,2962
송파구,2639.석촌역 8번출구,202507,3962,3901
송파구,2646.레이크펠리스101동앞,202507,3778,3927
송파구,2647.잠실 자전거 수리센터 앞,202507,1731,1778
송파구,2648.헬리오시티 112동 앞,202507,1237,1190
중구,372. 약수역 3번출구 뒤,202507,598,603
송파구,2649.오금공원사거리2,202507,304,191
송파구,2650.위례22단지 2208동 다리앞,202507,454,455
송파구,2651.경찰병원역 3번출구 앞,202507,1512,1485
송파구,2652.송파 레미니스1단지 102동 앞,202507,799,718
송파구,2653.올림픽공원사거리(선수촌아파트),202507,1523,1459
송파구,2654.올림픽선수촌아파트 136동 앞,202507,914,751
송파구,2655.송이공원,202507,845,646
송파구,2657.송파 파인타운 11단지 ,202507,642,582
송파구,2656.풍납동 아이파크 107동 앞,202507,1325,1340
강남구,2413.도곡역 1번 출구,202507,1046,1107
강남구,2414. 도곡역 아카데미스위트 앞,202507,1592,1768
강남구,2415.한티역 롯데백화점 앞,202507,942,931
강남구,2416.한티역 6번 출구,202507,609,591
강남구,"2417.선정릉 디캠프(D,CAMP)앞",202507,311,301
강남구,2418.봉은사역 7번 출구 ,202507,651,655
강남구,"2419.봉은사역 1,2번 출구 ",202507,693,662
강남구,2420.학여울역 사거리(LG베스트샵 앞),202507,866,807
강남구,2422.수서동 성당 맞은편,202507,555,605
강남구,2423.영희초교 사거리(래미안개포루체하임),202507,1192,1298
중구,374. 신당동주민센터앞,202507,1357,1442
강남구,2425.세곡동 사거리(대왕초등학교 정류장),202507,184,213
강남구,2426.강남한신휴플러스 6단지,202507,584,537
강남구,2427.개포고등학교 정문앞,202507,740,745
